,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
97,2016-04-07,2016,4,7,-15.8,-18.3,-17.1
98,2016-04-08,2016,4,8,,-18.5,
99,2016-04-09,2016,4,9,-10.2,-20.7,-15.5
100,2016-04-10,2016,4,10,-12.6,-15.4,-14.0
101,2016-04-11,2016,4,11,-13.1,-19.1,-16.1
102,2016-04-12,2016,4,12,-13.1,-18.9,-16.0
103,2016-04-13,2016,4,13,-12.0,-15.0,-13.5
104,2016-04-14,2016,4,14,-13.0,-18.0,-15.5
105,2016-04-15,2016,4,15,-14.7,-23.2,-19.0
106,2016-04-16,2016,4,16,-12.1,-22.3,-17.2
107,2016-04-17,2016,4,17,-9.8,-12.5,-11.2
108,2016-04-18,2016,4,18,-6.0,-10.2,-8.1
109,2016-04-19,2016,4,19,-7.4,-12.8,-10.1
110,2016-04-20,2016,4,20,-7.3,-17.3,-12.3
111,2016-04-21,2016,4,21,-8.3,-16.6,-12.5
112,2016-04-22,2016,4,22,-8.0,-16.2,-12.1
113,2016-04-23,2016,4,23,-6.3,-13.4,-9.9
114,2016-04-24,2016,4,24,-5.6,-12.7,-9.2
115,2016-04-25,2016,4,25,-2.8,-6.4,-4.6
116,2016-04-26,2016,4,26,-3.2,-5.9,-4.6
117,2016-04-27,2016,4,27,-0.5,-3.6,-2.1
118,2016-04-28,2016,4,28,-1.8,-3.7,-2.8
119,2016-04-29,2016,4,29,-2.3,-5.6,-4.0
120,2016-04-30,2016,4,30,-2.8,-6.8,-4.8
121,2016-05-01,2016,5,1,-2.7,-8.6,-5.7
122,2016-05-02,2016,5,2,-1.3,-4.7,-3.0
123,2016-05-03,2016,5,3,-1.8,-3.0,-2.4
124,2016-05-04,2016,5,4,-3.0,-5.6,-4.3
125,2016-05-05,2016,5,5,-4.8,-7.8,-6.3
126,2016-05-06,2016,5,6,-2.7,-10.8,-6.8
127,2016-05-07,2016,5,7,-1.3,-4.7,-3.0
128,2016-05-08,2016,5,8,-1.0,-8.2,-4.6
129,2016-05-09,2016,5,9,-0.3,-9.0,-4.7
130,2016-05-10,2016,5,10,2.4,-8.8,-3.2
131,2016-05-11,2016,5,11,5.7,-5.7,0.0
132,2016-05-12,2016,5,12,7.5,0.6,4.1
133,2016-05-13,2016,5,13,4.5,0.7,2.6
134,2016-05-14,2016,5,14,5.0,-1.1,2.0
135,2016-05-15,2016,5,15,0.1,-1.7,-0.8
136,2016-05-16,2016,5,16,-0.6,-2.5,-1.6
137,2016-05-17,2016,5,17,0.8,-2.4,-0.8
138,2016-05-18,2016,5,18,-0.1,-2.6,-1.4
139,2016-05-19,2016,5,19,5.7,-2.7,1.5
140,2016-05-20,2016,5,20,9.2,-1.9,3.7
141,2016-05-21,2016,5,21,8.0,0.3,4.2
142,2016-05-22,2016,5,22,2.8,-0.1,1.4
143,2016-05-23,2016,5,23,2.8,-0.5,1.2
144,2016-05-24,2016,5,24,0.9,-0.9,0.0
145,2016-05-25,2016,5,25,5.1,-1.3,1.9
146,2016-05-26,2016,5,26,3.9,-0.5,1.7
147,2016-05-27,2016,5,27,1.6,-0.8,0.4
148,2016-05-28,2016,5,28,2.0,-1.7,0.2
149,2016-05-29,2016,5,29,2.5,-2.5,0.0
150,2016-05-30,2016,5,30,5.4,-1.2,2.1
151,2016-05-31,2016,5,31,1.3,-1.9,-0.3
152,2016-06-01,2016,6,1,-0.4,-2.2,-1.3
153,2016-06-02,2016,6,2,0.2,-3.0,-1.4
154,2016-06-03,2016,6,3,2.5,-0.8,0.9
155,2016-06-04,2016,6,4,9.6,-0.4,4.6
156,2016-06-05,2016,6,5,15.3,0.5,7.9
157,2016-06-06,2016,6,6,1.5,-0.3,0.6
158,2016-06-07,2016,6,7,11.9,-1.2,5.4
159,2016-06-08,2016,6,8,1.9,-0.9,0.5
160,2016-06-09,2016,6,9,7.8,-1.0,3.4
161,2016-06-10,2016,6,10,1.5,-0.5,0.5
162,2016-06-11,2016,6,11,16.0,-1.4,7.3
163,2016-06-12,2016,6,12,18.4,8.9,13.7
164,2016-06-13,2016,6,13,12.7,1.5,7.1
165,2016-06-14,2016,6,14,5.2,0.8,3.0
166,2016-06-15,2016,6,15,9.4,1.8,5.6
167,2016-06-16,2016,6,16,5.5,0.2,2.9
168,2016-06-17,2016,6,17,10.4,-0.9,4.8
169,2016-06-18,2016,6,18,15.2,3.7,9.5
170,2016-06-19,2016,6,19,14.6,2.7,8.7
171,2016-06-20,2016,6,20,9.5,2.2,5.9
172,2016-06-21,2016,6,21,,4.9,
173,2016-06-22,2016,6,22,3.1,,
174,2016-06-23,2016,6,23,,1.1,
175,2016-06-24,2016,6,24,21.5,10.9,16.2
176,2016-06-25,2016,6,25,,6.0,
177,2016-06-26,2016,6,26,21.5,3.7,12.6
178,2016-06-27,2016,6,27,16.6,2.9,9.8
179,2016-06-28,2016,6,28,20.5,3.8,12.2
180,2016-06-29,2016,6,29,15.1,4.6,9.9
181,2016-06-30,2016,6,30,11.4,3.3,7.4
182,2016-07-01,2016,7,1,14.1,7.9,11.0
183,2016-07-02,2016,7,2,7.7,3.9,5.8
184,2016-07-03,2016,7,3,,,
185,2016-07-04,2016,7,4,,,
186,2016-07-05,2016,7,5,,,
187,2016-07-06,2016,7,6,,,
188,2016-07-07,2016,7,7,,,
189,2016-07-08,2016,7,8,,,
190,2016-07-09,2016,7,9,,,
191,2016-07-10,2016,7,10,,,
192,2016-07-11,2016,7,11,,,
193,2016-07-12,2016,7,12,,,
194,2016-07-13,2016,7,13,,,
195,2016-07-14,2016,7,14,,,
196,2016-07-15,2016,7,15,,,
197,2016-07-16,2016,7,16,,,
198,2016-07-17,2016,7,17,,,
199,2016-07-18,2016,7,18,,,
200,2016-07-19,2016,7,19,,,
201,2016-07-20,2016,7,20,,,
202,2016-07-21,2016,7,21,,,
203,2016-07-22,2016,7,22,,,
204,2016-07-23,2016,7,23,,,
205,2016-07-24,2016,7,24,,,
206,2016-07-25,2016,7,25,,,
207,2016-07-26,2016,7,26,,,
208,2016-07-27,2016,7,27,,,
209,2016-07-28,2016,7,28,,,
210,2016-07-29,2016,7,29,,,
211,2016-07-30,2016,7,30,,,
212,2016-07-31,2016,7,31,,,
213,2016-08-01,2016,8,1,,,
214,2016-08-02,2016,8,2,,,
215,2016-08-03,2016,8,3,,,
216,2016-08-04,2016,8,4,,,
217,2016-08-05,2016,8,5,,,
218,2016-08-06,2016,8,6,,,
219,2016-08-07,2016,8,7,,,
220,2016-08-08,2016,8,8,,,
221,2016-08-09,2016,8,9,,,
222,2016-08-10,2016,8,10,,,
223,2016-08-11,2016,8,11,,,
224,2016-08-12,2016,8,12,,,
225,2016-08-13,2016,8,13,,,
226,2016-08-14,2016,8,14,,,
227,2016-08-15,2016,8,15,,,
228,2016-08-16,2016,8,16,,,
229,2016-08-17,2016,8,17,,,
230,2016-08-18,2016,8,18,,,
231,2016-08-19,2016,8,19,,,
232,2016-08-20,2016,8,20,,,
233,2016-08-21,2016,8,21,,,
234,2016-08-22,2016,8,22,,,
235,2016-08-23,2016,8,23,,,
236,2016-08-24,2016,8,24,,,
237,2016-08-25,2016,8,25,,,
238,2016-08-26,2016,8,26,,,
239,2016-08-27,2016,8,27,,,
240,2016-08-28,2016,8,28,,,
241,2016-08-29,2016,8,29,,,
242,2016-08-30,2016,8,30,,,
243,2016-08-31,2016,8,31,,,
244,2016-09-01,2016,9,1,,,
245,2016-09-02,2016,9,2,,,
246,2016-09-03,2016,9,3,,,
247,2016-09-04,2016,9,4,,,
248,2016-09-05,2016,9,5,,,
249,2016-09-06,2016,9,6,,,
250,2016-09-07,2016,9,7,,,
251,2016-09-08,2016,9,8,,,
252,2016-09-09,2016,9,9,,,
253,2016-09-10,2016,9,10,,,
254,2016-09-11,2016,9,11,,,
255,2016-09-12,2016,9,12,,,
256,2016-09-13,2016,9,13,,,
257,2016-09-14,2016,9,14,,,
258,2016-09-15,2016,9,15,,,
259,2016-09-16,2016,9,16,,,
260,2016-09-17,2016,9,17,,,
261,2016-09-18,2016,9,18,,,
262,2016-09-19,2016,9,19,,,
263,2016-09-20,2016,9,20,,,
264,2016-09-21,2016,9,21,,,
265,2016-09-22,2016,9,22,,,
266,2016-09-23,2016,9,23,,,
267,2016-09-24,2016,9,24,,,
268,2016-09-25,2016,9,25,,,
269,2016-09-26,2016,9,26,,,
270,2016-09-27,2016,9,27,,,
271,2016-09-28,2016,9,28,,,
272,2016-09-29,2016,9,29,,,
273,2016-09-30,2016,9,30,,,
274,2016-10-01,2016,10,1,,,
275,2016-10-02,2016,10,2,,,
276,2016-10-03,2016,10,3,,,
277,2016-10-04,2016,10,4,,,
278,2016-10-05,2016,10,5,,,
279,2016-10-06,2016,10,6,,,
280,2016-10-07,2016,10,7,,,
281,2016-10-08,2016,10,8,,,
282,2016-10-09,2016,10,9,,,
283,2016-10-10,2016,10,10,,,
284,2016-10-11,2016,10,11,,,
285,2016-10-12,2016,10,12,,,
286,2016-10-13,2016,10,13,,,
287,2016-10-14,2016,10,14,,,
288,2016-10-15,2016,10,15,,,
289,2016-10-16,2016,10,16,,,
290,2016-10-17,2016,10,17,,,
291,2016-10-18,2016,10,18,,,
292,2016-10-19,2016,10,19,,,
293,2016-10-20,2016,10,20,,,
294,2016-10-21,2016,10,21,,,
295,2016-10-22,2016,10,22,,,
296,2016-10-23,2016,10,23,,,
297,2016-10-24,2016,10,24,,,
298,2016-10-25,2016,10,25,,,
299,2016-10-26,2016,10,26,,,
300,2016-10-27,2016,10,27,,,
301,2016-10-28,2016,10,28,,,
302,2016-10-29,2016,10,29,,,
303,2016-10-30,2016,10,30,,,
304,2016-10-31,2016,10,31,,,
305,2016-11-01,2016,11,1,,,
306,2016-11-02,2016,11,2,,,
307,2016-11-03,2016,11,3,,,
308,2016-11-04,2016,11,4,,,
309,2016-11-05,2016,11,5,,,
310,2016-11-06,2016,11,6,,,
311,2016-11-07,2016,11,7,,,
312,2016-11-08,2016,11,8,,,
313,2016-11-09,2016,11,9,,,
314,2016-11-10,2016,11,10,,,
315,2016-11-11,2016,11,11,,,
316,2016-11-12,2016,11,12,,,
317,2016-11-13,2016,11,13,,,
318,2016-11-14,2016,11,14,,,
319,2016-11-15,2016,11,15,,,
320,2016-11-16,2016,11,16,,,
321,2016-11-17,2016,11,17,,,
322,2016-11-18,2016,11,18,,,
323,2016-11-19,2016,11,19,,,
324,2016-11-20,2016,11,20,,,
325,2016-11-21,2016,11,21,,,
326,2016-11-22,2016,11,22,,,
327,2016-11-23,2016,11,23,,,
328,2016-11-24,2016,11,24,,,
329,2016-11-25,2016,11,25,,,
330,2016-11-26,2016,11,26,,,
331,2016-11-27,2016,11,27,,,
332,2016-11-28,2016,11,28,,,
333,2016-11-29,2016,11,29,,,
334,2016-11-30,2016,11,30,,,
335,2016-12-01,2016,12,1,,,
336,2016-12-02,2016,12,2,,,
337,2016-12-03,2016,12,3,,,
338,2016-12-04,2016,12,4,,,
339,2016-12-05,2016,12,5,,,
340,2016-12-06,2016,12,6,,,
341,2016-12-07,2016,12,7,,,
342,2016-12-08,2016,12,8,,,
343,2016-12-09,2016,12,9,,,
344,2016-12-10,2016,12,10,,,
345,2016-12-11,2016,12,11,,,
346,2016-12-12,2016,12,12,,,
347,2016-12-13,2016,12,13,,,
348,2016-12-14,2016,12,14,,,
349,2016-12-15,2016,12,15,,,
350,2016-12-16,2016,12,16,,,
351,2016-12-17,2016,12,17,,,
352,2016-12-18,2016,12,18,,,
353,2016-12-19,2016,12,19,,,
354,2016-12-20,2016,12,20,,,
355,2016-12-21,2016,12,21,,,
356,2016-12-22,2016,12,22,,,
357,2016-12-23,2016,12,23,,,
358,2016-12-24,2016,12,24,,,
359,2016-12-25,2016,12,25,,,
360,2016-12-26,2016,12,26,,,
361,2016-12-27,2016,12,27,,,
362,2016-12-28,2016,12,28,,,
363,2016-12-29,2016,12,29,,,
364,2016-12-30,2016,12,30,,,
365,2016-12-31,2016,12,31,,,
